created_date,product,campaign_name,clicks,cost,leads,prospect,funding,NTF,campaign
2023-03-12,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,227.0,1509191.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-12,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,270.0,4420048.0,2.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2792.0,8380926.0,28.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,2937.0,38071916.0,45.0,7.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1962.0,9661376.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,50.0,332742.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1541.0,9168424.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-13,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,384.0,6458749.5,,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-14,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2872.0,9833652.0,24.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-14,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,3276.0,32229718.0,38.0,5.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-14,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2396.0,10699126.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-14,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,142.0,747518.625,6.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-14,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2082.0,9124851.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-14,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,363.0,6721100.5,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2067.0,8915647.0,25.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,2006.0,23066862.0,27.0,4.0,1.0,30000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1975.0,7938843.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,339.0,3000111.75,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2339.0,7426578.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-15,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,330.0,5790996.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2318.0,8028453.5,18.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,2201.0,22118544.0,21.0,3.0,1.0,40000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1909.0,8718693.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,201.0,1916906.25,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2267.0,8451781.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-16,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,347.0,5783334.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2376.0,7288873.0,21.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4567.0,22224390.0,25.0,3.0,2.0,120000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2254.0,8666227.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,198.0,1745428.375,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1755.0,7682512.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-17,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,324.0,5342949.5,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2927.0,8429042.0,25.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,6693.0,22365174.0,37.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-18,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-18,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,221.0,1531851.875,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-18,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-18,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,284.0,5201601.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2272.0,7938523.0,27.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,5768.0,21322610.0,29.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-19,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-19,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,277.0,1870363.0,3.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-19,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-19,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,320.0,5167611.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-20,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2571.0,9017038.0,27.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-20,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,5177.0,19965228.0,35.0,5.0,1.0,35000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-20,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1850.0,9029895.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-20,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,109.0,335048.1875,5.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-20,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1516.0,10644364.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-20,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,388.0,6644121.5,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2103.0,8295481.0,20.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-21,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4846.0,17883340.0,47.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2136.0,8615025.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,149.0,439150.21875,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1813.0,9407982.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,304.0,4602438.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2138.0,9084972.0,33.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,3541.0,14142817.0,51.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1702.0,8659931.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,463.0,2301817.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-22,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1811.0,7473215.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,248.0,4236880.5,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2513.0,8993008.0,27.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4505.0,14536300.0,44.0,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1756.0,7551637.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,247.0,2437425.25,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2002.0,8812982.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,261.0,3816078.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,3041.0,9582026.0,28.0,4.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,4646.0,18016644.0,49.0,1.0,1.0,40000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2763.0,8952148.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,135.0,1219325.875,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-24,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,2246.0,8647318.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,295.0,4188193.5,1.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2945.0,8651660.0,23.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1138.0,8736123.0,15.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,226.0,1543618.75,1.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,267.0,3393070.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2596.0,9502328.0,21.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,876.0,7294900.5,13.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,256.0,1775192.375,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-26,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,214.0,3223580.75,2.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2821.0,8541205.0,17.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-27,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1384.0,15567975.0,20.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,2743.0,12804817.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,228.0,742307.875,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-27,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1855.0,11508312.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,304.0,4790270.5,,1.0,1.0,176544000.0,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2606.0,8452158.0,23.0,,1.0,35000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,958.0,11689735.0,16.0,4.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,1320.0,7776507.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,73.0,210144.078125,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-03-28,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1119.0,7166941.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,192.0,3075035.0,1.0,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-03-29,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-29,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,1.0,40000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-30,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-30,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,1.0,30000000.0,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-30,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-30,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-03-31,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-03-31,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-03-31,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-03-31,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-04-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2421.0,4528561.0,19.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-04-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-04-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-04-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,496.0,1829853.25,8.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-04-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-04-01,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,43.0,525933.0,1.0,1.0,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-04-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-04-02,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1222.0,15639378.0,12.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-04-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-04-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,385.0,1815087.625,3.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-04-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-04-02,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,47.0,432817.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-04-03,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2089.0,5323273.5,17.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-04-03,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1446.0,15102280.0,23.0,8.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-04-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,493.0,5012795.0,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-04-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,274.0,1910348.0,2.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
2023-04-03,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,1346.0,8029814.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time
2023-04-03,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,69.0,1022382.0,,,,,Sertifikat Rumah # Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time
2023-04-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,2119.0,5677518.5,22.0,,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General
2023-04-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,1711.0,15731124.0,22.0,1.0,,,BPKB Mobil # Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General
2023-04-04,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,581.0,5240466.5,,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jabodetabek New
2023-04-04,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time,456.0,1823968.25,7.0,,,,BPKB Motor # Leads | BPKB Motor | Search | Web 1 | Jawa Barat | All Time
