created_date,product,campaign,clicks,cost,leads,prospect,funding,NTF
2022-09-08,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-08,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-09,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,4.0,,
2022-09-09,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-09-12,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,3.0,,
2022-09-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-13,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-09-15,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,,1.0,345951400.0
2022-09-15,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-16,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-16,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-09-19,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-19,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-20,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,,1.0,317042000.0
2022-09-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-09-22,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-23,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-23,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,4.0,,
2022-09-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-27,BPKB Mobil,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-09-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-09-29,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,,1.0,113338000.0
2022-09-29,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-30,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-09-30,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,,1.0,219802000.0
2022-10-01,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-03,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-03,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-04,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-04,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-10-05,BPKB Mobil,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-05,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-10-10,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-10-10,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-11,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-12,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-13,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-10-14,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-14,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-10-17,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,4.0,,
2022-10-17,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-10-17,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-20,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-21,BPKB Mobil,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-21,BPKB Mobil,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-21,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,1.0,196464000.0
2022-10-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-24,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,4.0,,
2022-10-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-27,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-10-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-10-29,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-10-31,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-02,BPKB Mobil,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,
2022-11-03,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,1.0,,
2022-11-04,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,2.0,,
2022-11-04,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-04,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-05,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Competitor | Non Bank,,,,1.0,,
2022-11-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-07,BPKB Mobil,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,,1.0,50000000.0
2022-11-07,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-08,BPKB Mobil,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-08,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-08,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-11-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,1.0,,
2022-11-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,1.0,57000000.0
2022-11-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,
2022-11-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,1.0,,
2022-11-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-10,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-10,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,
2022-11-10,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-10,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-11,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-11,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,
2022-11-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Competitor | Non Bank,,,,1.0,,
2022-11-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-14,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-14,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Competitor | Non Bank,,,,1.0,,
2022-11-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,2.0,,
2022-11-15,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-16,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,2.0,1.0,12300000.0
2022-11-16,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-17,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,
2022-11-17,BPKB Mobil,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-11-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,1.0,9100000.0
2022-11-17,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,
2022-11-17,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,1.0,,
2022-11-18,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-18,BPKB Motor,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-18,BPKB Motor,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-18,Sertifikat Rumah,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-21,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,1.0,,
2022-11-21,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-21,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-11-22,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-22,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-22,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-23,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-23,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-11-23,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-23,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,3.0,,
2022-11-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-24,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-24,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-24,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-25,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,3.0,,
2022-11-25,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-11-25,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,2.0,,
2022-11-25,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-25,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-26,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,1.0,85000000.0
2022-11-26,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-26,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-28,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-28,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-28,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-11-28,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-29,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-11-29,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-11-29,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-11-29,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,1.0,94503000.0
2022-11-30,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Competitor | Non Bank,,,,1.0,,
2022-11-30,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-11-30,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,,1.0,12800000.0
2022-11-30,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-12-01,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-12-01,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,2.0,,
2022-12-02,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-12-02,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-02,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-03,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-03,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-03,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,3.0,,
2022-12-05,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-12-05,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,,1.0,6800000.0
2022-12-05,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2022-12-05,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-05,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-12-06,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,
2022-12-06,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-12-06,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,,,,1.0,,
2022-12-06,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-06,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,3.0,,
2022-12-07,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Competitor | Non Bank,,,,1.0,,
2022-12-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,,,,1.0,,
2022-12-07,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-12-07,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-07,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-07,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,2.0,,
2022-12-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Jawa Sumatera | All Time,,,,1.0,,
2022-12-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-12-08,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-12-08,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,,1.0,9000000.0
2022-12-08,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-12-08,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Clean | Nationwide | All Time,,,,,1.0,5000000.0
2022-12-08,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Competitor | Non Bank,,,,1.0,,
2022-12-09,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,1.0,,
2022-12-09,BPKB Motor,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-09,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,,1.0,11000000.0
2022-12-09,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,2.0,,
2022-12-09,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-09,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-10,BPKB Motor,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,,1.0,6100000.0
2022-12-10,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-12,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-12-12,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2022-12-12,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,1.0,,
2022-12-12,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-12,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,3.0,,
2022-12-13,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,1.0,30000000.0
2022-12-13,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2022-12-13,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Nationwide | All Time,,,,2.0,,
2022-12-13,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-13,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-13,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-13,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-14,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2022-12-14,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,,
2022-12-14,BPKB Motor,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,,1.0,7000000.0
2022-12-14,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-14,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-14,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | BFI Audience | Nationwide | All Time,,,,1.0,,
2022-12-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Experiment | General,,,,2.0,,
2022-12-15,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,
2022-12-15,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-12-15,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-15,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2022-12-15,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-16,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,1.0,,
2022-12-16,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-16,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,2.0,,
2022-12-17,Sertifikat Rumah,Leads | Seritifikat Rumah | Discovery | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-17,Sertifikat Rumah,Leads | Sertifikat Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-19,BPKB Mobil,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,,
2022-12-19,BPKB Mobil,Leads | BPKB Mobil | Search | Web 1 | Nationwide | Targeting | General,,,,2.0,,
2022-12-19,BPKB Motor,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,2.0,,
2022-12-19,BPKB Motor,Leads | BPKB Motor | Search | Web 1 | Jabodetabek New,,,,1.0,,
2022-12-19,Sertifikat Rumah,Awareness | Rumah | Search | Web 1 | Cover Area | All Time,,,,1.0,,
2022-12-19,Sertifikat Rumah,Leads | All Product | Search | Web 1 | Nationwide | Competitor,,,,1.0,,
2022-12-19,Sertifikat Rumah,Leads | Seritifikat Rumah | PMax | Web 1 | Cover Area | All Time,,,,3.0,,
